"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"日付/時刻：トランザクションの掲載日/時刻"
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"注：開始日が2025年1月1日以降のレポートには、掲載日でインデックスが作成されています。決済済みトランザクションと留保中トランザクションの両方が含まれており、2つの新しい列があります。 インテグレーションやサードパーティのマッピングを更新することが必要になる場合があります。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計","トランザクションのステータス","トランザクション開始日"
"2026/08/01 10:24:05 JST","12409656253","注文","250-6427622-9588645","2J-O32V-SEZA","NEO(ネオ) ドッグスターNEO ササミ巻きクッキー チーズ 8本入×2袋セット 犬用 おやつ","3","amazon.jp","出品者","","新潟県","943-089","","3,218","322","0","0","0","0","0","0","0","0","-327","0","0","0","3,213","支払い実行済み","2026/08/10 3:43:43 JST"
"2026/08/01 13:42:22 JST","12397487423","配送サービス","249-3945644-0726253","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:22 JST"
"2026/08/01 13:42:25 JST","12397487423","配送サービス","503-8175741-9343825","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-732","-732","支払い実行済み","2026/08/01 13:42:25 JST"
"2026/08/01 13:42:25 JST","12397487423","配送サービス","250-0715095-3892630","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-663","-663","支払い実行済み","2026/08/01 13:42:25 JST"
"2026/08/01 13:42:25 JST","12397487423","配送サービス","249-9722401-1652653","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-539","-539","支払い実行済み","2026/08/01 13:42:25 JST"
"2026/08/01 13:42:28 JST","12397487423","配送サービス","250-4277620-3548614","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:28 JST"
"2026/08/01 13:42:28 JST","12397487423","配送サービス","250-3935392-8757450","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:28 JST"
"2026/08/01 13:42:28 JST","12397487423","配送サービス","250-0310741-3430263","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:28 JST"
"2026/08/01 13:42:31 JST","12397487423","配送サービス","250-0690327-7747054","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:31 JST"
"2026/08/01 13:42:31 JST","12397487423","配送サービス","249-0597748-3956650","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:31 JST"
"2026/08/01 13:42:31 JST","12397487423","配送サービス","503-7876512-4397403","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:31 JST"
"2026/08/01 13:42:31 JST","12397487423","配送サービス","249-2200428-0378257","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:31 JST"
"2026/08/01 13:42:35 JST","12397487423","配送サービス","503-7114657-4639043","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-589","-589","支払い実行済み","2026/08/01 13:42:35 JST"
"2026/08/01 13:42:35 JST","12397487423","配送サービス","249-2484174-3167824","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:35 JST"
"2026/08/01 13:42:38 JST","12397487423","配送サービス","250-4458532-0234244","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/08/01 13:42:38 JST"
"2026/08/01 13:42:41 JST","12397487423","配送サービス","250-1500300-6879063","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-491","-491","支払い実行済み","2026/08/01 13:42:41 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","249-3374387-0759808","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","249-7151362-1370260","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","249-0680434-3618248","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","503-0472323-1396627","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","503-3374632-5276609","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","249-8398220-3248604","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-455","-455","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","503-1350688-4139053","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:42:59 JST","12397487423","配送サービス","250-3370021-7888653","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:42:59 JST"
"2026/08/01 13:43:00 JST","12397487423","配送サービス","250-5656587-8868667","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:00 JST"
"2026/08/01 13:43:00 JST","12397487423","配送サービス","249-4974007-6866225","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:00 JST"
"2026/08/01 13:43:00 JST","12397487423","配送サービス","249-6799053-1839815","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:00 JST"
"2026/08/01 13:43:00 JST","12397487423","配送サービス","503-6770252-1698228","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:00 JST"
"2026/08/01 13:43:00 JST","12397487423","配送サービス","250-1852040-0081460","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:00 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","249-5415702-9380621","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","250-2609003-1987047","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","503-5783782-2928657","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","249-1872408-5245455","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-404","-404","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","249-6400344-4312613","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","503-8663381-0353417","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","503-4483231-7547857","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-404","-404","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","249-1482821-4118242","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","503-9921255-5103024","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","249-8353000-8453441","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:03 JST","12397487423","配送サービス","503-2517378-1113459","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/08/01 13:43:03 JST"
"2026/08/01 13:43:04 JST","12397487423","配送サービス","250-6789052-1686251","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:04 JST"
"2026/08/01 13:43:04 JST","12397487423","配送サービス","249-0322066-3715801","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:04 JST"
"2026/08/01 13:43:07 JST","12397487423","配送サービス","250-8849601-8936600","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:07 JST"
"2026/08/01 13:43:07 JST","12397487423","配送サービス","249-5578647-3662250","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:07 JST"
"2026/08/01 13:43:07 JST","12397487423","配送サービス","503-0231137-2726243","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:07 JST"
"2026/08/01 13:43:07 JST","12397487423","配送サービス","250-6466927-4147019","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:07 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","249-6874603-5983801","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","250-7310143-6964643","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","503-5732812-0570214","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","249-1069483-7391055","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","249-7215955-4037452","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:10 JST","12397487423","配送サービス","249-2738261-8371866","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:10 JST"
"2026/08/01 13:43:13 JST","12397487423","配送サービス","250-5973512-7383806","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:13 JST"
"2026/08/01 13:43:16 JST","12397487423","配送サービス","503-1210293-4418224","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/08/01 13:43:16 JST"
"2026/08/01 13:44:32 JST","12397487423","配送サービス","250-9249137-9791028","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-392","-392","支払い実行済み","2026/08/01 13:44:32 JST"
"2026/08/01 13:51:45 JST","12409656253","注文","503-7876512-4397403","3182550917612-1","ロイヤルカナン BHN ポメラニアン 成犬～高齢犬用 生後8ヵ月齢以上 ドライ ドックフード（オリジナルおしぼり�","1","amazon.jp","出品者","","東京都","158-009","","3,891","389","0","0","0","0","0","0","0","0","-725","0","0","0","3,555","支払い実行済み","2026/08/10 10:33:57 JST"
"2026/08/01 13:51:56 JST","12409656253","注文","249-0597748-3956650","b09tdkbh5f","【セット品】アイスノン シャツミスト ICE KING 本体300ml＋詰替280ml セット 白元アース 冷感スプレー 衣類用 消臭","1","amazon.jp","出品者","","東京都","183-001","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/08/09 19:57:28 JST"
"2026/08/01 13:52:06 JST","12409656253","注文","503-7114657-4639043","IB-0HP8-NVUP","【まとめ買い】Bioré ビオレ 冷タオル 無香性 5本入×5セット 計25本 ＋ オリジナルスパウトパウチ付き 冷感タオ�","3","amazon.jp","出品者","","広島県","726-000","","9,491","949","0","0","0","0","0","0","0","0","-1,195","0","0","0","9,245","支払い実行済み","2026/08/12 4:46:59 JST"
"2026/08/01 13:52:18 JST","12409656253","注文","249-9722401-1652653","HR-ZDMA-9O7N","【まとめ買い】ロッシモイストエイド 馬油ナチュラルミルクローション 485ml×4個 オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","大阪府","534-002","","3,255","325","0","0","0","0","0","0","0","0","-409","0","0","0","3,171","支払い実行済み","2026/08/09 20:51:50 JST"
"2026/08/01 13:52:19 JST","12409656253","注文","249-6874603-5983801","pr_1296040_20260329_30160722_0001","【4種セット】にゃんspoon 2種のアソート (10g×4本入り) 4種セット 猫用 おやつ にゃんスプーン まとめ買い お試し","1","amazon.jp","出品者","","東京都","144-004","","1,164","116","0","0","0","0","0","0","0","0","-119","0","0","0","1,161","支払い実行済み","2026/08/09 9:43:32 JST"
"2026/08/01 13:52:20 JST","12409656253","注文","503-5732812-0570214","FN-IYIY-GY9L","ゴン太の歯磨き専用ガムSSサイズ L8020乳酸菌入り 3種 アソート 120g ×3個セット 国産品","1","amazon.jp","出品者","","京都府","625-003","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/08/09 12:16:28 JST"
"2026/08/01 13:52:20 JST","12409656253","注文","503-8175741-9343825","EI-RBC3-HZC5","【セット品】ペットライン 懐石 2つのごほうび 6種セット 総合栄養食 国産 小分けタイプ 650g ×6個 アソート バ�","1","amazon.jp","出品者","","大阪府","555-002","","5,618","562","0","0","0","0","0","0","0","0","-1,047","0","0","0","5,133","支払い実行済み","2026/08/10 15:09:20 JST"
"2026/08/01 13:52:26 JST","12409656253","注文","250-0690327-7747054","b09tdkbh5f","【セット品】アイスノン シャツミスト ICE KING 本体300ml＋詰替280ml セット 白元アース 冷感スプレー 衣類用 消臭","1","amazon.jp","出品者","","東京都","121-083","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/08/10 7:48:32 JST"
"2026/08/01 13:52:28 JST","12434029173","注文","250-0310741-3430263","b09tdkbh5f","【セット品】アイスノン シャツミスト ICE KING 本体300ml＋詰替280ml セット 白元アース 冷感スプレー 衣類用 消臭","1","amazon.jp","出品者","","東京都","207-003","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/09/01 2:58:19 JST"
"2026/08/01 13:52:28 JST","12409656253","注文","250-4458532-0234244","pr_1296040_20260724_31755765_0001","熱冷却シート 大人・子供兼用 16枚入","1","amazon.jp","出品者","","神奈川県","252-081","","875","87","0","0","0","0","0","0","0","0","-89","0","0","0","873","支払い実行済み","2026/08/09 15:36:04 JST"
"2026/08/01 13:52:29 JST","12409656253","注文","249-2484174-3167824","pr_1296040_F_20240515_20942635_0001","ロイヤルカナン ヘアボール ケア 毛玉が気になる成猫用 400g 便秘 栄養 (1)","1","amazon.jp","出品者","","東京都","169-007","","1,800","180","0","0","0","0","0","0","0","0","-336","0","0","0","1,644","支払い実行済み","2026/08/09 11:11:54 JST"
"2026/08/01 13:52:29 JST","12409656253","注文","249-0322066-3715801","UJ-G1WI-QH6T","サンライズ ゴン太の歯磨き専用ガムSSサイズ L8020乳酸菌入り クロロフィル入り 低脂肪 120g 3袋セット(90本)","1","amazon.jp","出品者","","埼玉県","360-022","","1,345","135","0","0","0","0","0","0","0","0","-136","0","0","0","1,344","支払い実行済み","2026/08/10 6:15:21 JST"
"2026/08/01 13:52:30 JST","12409656253","注文","250-3370021-7888653","pr_1296040_20250614_26607983_0001","チャオ (CIAO) ピュアちゅ~る まぐろバラエティ 14g×20本 猫用おやつ","1","amazon.jp","出品者","","東京都","177-005","","864","86","0","0","0","0","0","0","0","0","-88","0","0","0","862","支払い実行済み","2026/08/09 16:12:35 JST"
"2026/08/01 13:52:30 JST","12409656253","注文","250-4277620-3548614","pr_1296040_20251107_28435321_0001","肌ラボ 極潤 薬用ハリクリーム 【医薬部外品】 無香料 50 グラム","1","amazon.jp","出品者","","千葉県","299-325","","1,727","173","0","0","0","0","0","0","0","0","-218","0","0","0","1,682","支払い実行済み","2026/08/10 4:26:43 JST"
"2026/08/01 13:52:31 JST","12409656253","注文","249-1482821-4118242","IB-0HP8-NVUP","【まとめ買い】Bioré ビオレ 冷タオル 無香性 5本入×5セット 計25本 ＋ オリジナルスパウトパウチ付き 冷感タオ�","1","amazon.jp","出品者","","佐賀県","840-081","","3,163","317","273","27","0","0","0","0","0","0","-432","0","0","0","3,348","支払い実行済み","2026/08/10 17:59:56 JST"
"2026/08/01 13:52:33 JST","12409656253","注文","503-9921255-5103024","N7-TSZM-WM23","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (３袋)","1","amazon.jp","出品者","","東京都","182-002","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/08/09 19:32:36 JST"
"2026/08/01 13:52:39 JST","12409656253","注文","503-5783782-2928657","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","大阪府","578-097","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/08/10 4:11:26 JST"
"2026/08/01 13:52:40 JST","12409656253","注文","249-4974007-6866225","OC-UGNR-32XG","エクセル 乳酸菌生成エキス コスモスラクト バード 30ml 鳥用 サプリ 綿棒付き","2","amazon.jp","出品者","","千葉県","270-224","","4,345","435","0","0","0","0","0","0","0","0","-810","0","0","0","3,970","支払い実行済み","2026/08/09 14:03:40 JST"
"2026/08/01 13:52:40 JST","12409656253","注文","249-3945644-0726253","pr_1296040_20260703_31462653_0001","アイスノン シャツミスト ミントの香り 300ml","1","amazon.jp","出品者","","埼玉県","340-001","","990","99","0","0","0","0","0","0","0","0","-100","0","0","0","989","支払い実行済み","2026/08/09 18:35:08 JST"
"2026/08/01 13:52:41 JST","12409656253","注文","250-5973512-7383806","88-70W1-XZMJ","【まとめ買い】熱中対策 シャツクール 冷感ストロング 詰替用 250ml×4個セット ＋ オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","京都府","600-847","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/08/09 10:16:32 JST"
"2026/08/01 13:52:41 JST","12409656253","注文","503-1350688-4139053","4970501033516-4","デビフ おすわりくん ササミ ７５ｇ ×４袋セット 犬用 おやつ","1","amazon.jp","出品者","","東京都","194-021","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/08/10 2:30:46 JST"
"2026/08/01 13:52:43 JST","12409656253","注文","249-6799053-1839815","1N-W9J5-UUNF","マルカン 半生ソフトフルーツフード 100g 飼鳥用 鳥 おやつ フルーツ (３袋)","1","amazon.jp","出品者","","兵庫県","666-001","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/08/09 16:20:57 JST"
"2026/08/01 13:52:46 JST","12409656253","注文","249-3374387-0759808","ZG-VF60-AQGL","アース・ペット 猫スタミノール 毛玉ケア 50g ×2本セット 猫用 サプリ","1","amazon.jp","出品者","","大阪府","531-007","","1,800","180","0","0","0","0","0","0","0","0","-336","0","0","0","1,644","支払い実行済み","2026/08/10 6:31:30 JST"
"2026/08/01 13:52:51 JST","12409656253","注文","249-5578647-3662250","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","千葉県","260-080","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/08/09 10:36:02 JST"
"2026/08/01 13:52:54 JST","12409656253","注文","249-1872408-5245455","pr_1296040_20251107_28435321_0001","肌ラボ 極潤 薬用ハリクリーム 【医薬部外品】 無香料 50 グラム","1","amazon.jp","出品者","","長野県","380-080","","1,727","173","0","0","0","0","0","0","0","0","-218","0","0","0","1,682","支払い実行済み","2026/08/09 15:26:13 JST"
"2026/08/01 13:52:55 JST","12409656253","注文","250-6789052-1686251","pr_1296040_20260330_30175449_0001","クーリア シールバインダー とうめいシールバインダー クリア 01065","1","amazon.jp","出品者","","東京都","146-008","","1,091","109","0","0","0","0","0","0","0","0","-204","0","0","0","996","支払い実行済み","2026/08/09 12:18:59 JST"
"2026/08/01 13:52:56 JST","12409656253","注文","503-8663381-0353417","IB-0HP8-NVUP","【まとめ買い】Bioré ビオレ 冷タオル 無香性 5本入×5セット 計25本 ＋ オリジナルスパウトパウチ付き 冷感タオ�","1","amazon.jp","出品者","","佐賀県","840-081","","3,163","317","273","27","0","0","0","0","0","0","-432","0","0","0","3,348","支払い実行済み","2026/08/10 18:17:52 JST"
"2026/08/01 13:53:02 JST","12409656253","注文","503-4483231-7547857","JE-7JGP-O8IA","【セット品】小林製薬 熱中対策 シャツクール 冷感ストロング 本体100ml+詰替250ml 衣類用冷感スプレー 衣類にス�","1","amazon.jp","出品者","","長野県","399-830","","1,800","180","0","0","0","0","0","0","0","0","-227","0","0","0","1,753","支払い実行済み","2026/08/10 21:19:02 JST"
"2026/08/01 13:53:02 JST","12409656253","注文","249-1069483-7391055","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","東京都","113-002","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/08/10 8:49:27 JST"
"2026/08/01 13:53:02 JST","12409656253","注文","503-1210293-4418224","YA-9JKU-3QI4","わんわん チョイあげ 国産 13種 バラエティセット アソート 犬用 おやつ","1","amazon.jp","出品者","","三重県","511-086","","1,998","200","0","0","0","0","0","0","0","0","-372","0","0","0","1,826","支払い実行済み","2026/08/10 0:23:31 JST"
"2026/08/01 13:53:02 JST","12409656253","注文","250-1852040-0081460","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","佐賀県","846-000","","2,543","255","273","27","0","0","0","0","0","0","-525","0","0","0","2,573","支払い実行済み","2026/08/10 13:35:44 JST"
"2026/08/01 13:53:05 JST","12409656253","注文","250-5656587-8868667","pr_1296040_20260709_31556487_0001","クーリア シール スペシャルもっちもちシール ハムハムエンジェル 01195","1","amazon.jp","出品者","","東京都","183-005","","545","55","0","0","0","0","0","0","0","0","-33","0","0","0","567","支払い実行済み","2026/08/09 12:13:00 JST"
"2026/08/01 13:53:05 JST","12409656253","注文","503-0472323-1396627","pr_1296040_20260704_31478674_0001","クーリア シール ボンボンドロップシール すいーつボンボン 01215","1","amazon.jp","出品者","","千葉県","277-002","","864","86","0","0","0","0","0","0","0","0","-161","0","0","0","789","支払い実行済み","2026/08/10 4:31:28 JST"
"2026/08/01 13:53:07 JST","12409656253","注文","250-6466927-4147019","N7-TSZM-WM23","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (３袋)","1","amazon.jp","出品者","","大阪府","535-000","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/08/09 10:40:57 JST"
"2026/08/01 13:53:11 JST","12409656253","注文","503-6770252-1698228","93-84SQ-JQ69","【セット品】クーリア クリアジェムステッカー 6種セット エンジェル ストロベリー レモン グレープ ソーダ プ","1","amazon.jp","出品者","","埼玉県","355-032","","2,255","225","0","0","0","0","0","0","0","0","-284","0","0","0","2,196","支払い実行済み","2026/08/10 6:52:12 JST"
"2026/08/01 13:53:12 JST","12409656253","注文","249-8353000-8453441","N7-TSZM-WM23","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (３袋)","1","amazon.jp","出品者","","新潟県","945-030","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/08/09 12:59:36 JST"
