"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"日付/時刻：トランザクションの掲載日/時刻"
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"注：開始日が2025年1月1日以降のレポートには、掲載日でインデックスが作成されています。決済済みトランザクションと留保中トランザクションの両方が含まれており、2つの新しい列があります。 インテグレーションやサードパーティのマッピングを更新することが必要になる場合があります。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計","トランザクションのステータス","トランザクション開始日"
"2026/07/02 10:16:27 JST","12385292663","注文","503-7834676-2155014","pr_1296040_F_20260401_30194032_0001","ロイヤルカナン FHN インドア ロングヘアー 猫用 キャットフード ドライ（オリジナルおしぼりセット） (400g)","1","amazon.jp","Amazon","","北海道","059-130","","1,618","162","0","0","0","0","0","0","0","0","-301","-420","0","0","1,059","支払い実行済み","2026/07/10 18:30:25 JST"
"2026/07/02 17:27:25 JST","12372724483","配送サービス","503-8956551-8559041","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-663","-663","支払い実行済み","2026/07/02 17:27:25 JST"
"2026/07/02 17:27:35 JST","12372724483","配送サービス","250-1431075-7543815","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-663","-663","支払い実行済み","2026/07/02 17:27:35 JST"
"2026/07/02 17:27:52 JST","12372724483","配送サービス","249-9148119-4753422","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-491","-491","支払い実行済み","2026/07/02 17:27:52 JST"
"2026/07/02 17:28:08 JST","12372724483","配送サービス","250-9822168-8115051","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/02 17:28:08 JST"
"2026/07/02 17:28:11 JST","12372724483","配送サービス","250-4455772-4674227","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/02 17:28:11 JST"
"2026/07/02 17:28:18 JST","12372724483","配送サービス","503-6218314-2310204","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-539","-539","支払い実行済み","2026/07/02 17:28:18 JST"
"2026/07/02 17:28:24 JST","12372724483","配送サービス","249-6403419-0564650","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/02 17:28:24 JST"
"2026/07/02 17:28:41 JST","12372724483","配送サービス","503-0666028-7052603","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-404","-404","支払い実行済み","2026/07/02 17:28:41 JST"
"2026/07/02 17:28:50 JST","12372724483","配送サービス","503-6568962-9359869","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/07/02 17:28:50 JST"
"2026/07/02 17:28:50 JST","12385292663","注文","249-6403419-0564650","HR-ZDMA-9O7N","【まとめ買い】ロッシモイストエイド 馬油ナチュラルミルクローション 485ml×4個 オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","東京都","184-001","","3,255","325","0","0","0","0","0","0","0","0","-409","0","0","0","3,171","支払い実行済み","2026/07/10 18:26:15 JST"
"2026/07/02 17:29:00 JST","12372724483","配送サービス","249-6413006-0834233","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-404","-404","支払い実行済み","2026/07/02 17:29:00 JST"
"2026/07/02 17:29:00 JST","12372724483","配送サービス","250-8630789-1370207","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/07/02 17:29:00 JST"
"2026/07/02 17:29:01 JST","12385292663","注文","249-9148119-4753422","pr_1296040_20250614_26607983_0001","チャオ (CIAO) ピュアちゅ~る まぐろバラエティ 14g×20本 猫用おやつ","5","amazon.jp","出品者","","山形県","990-081","","4,318","432","0","0","0","0","0","0","0","0","-440","0","0","0","4,310","支払い実行済み","2026/07/11 2:21:55 JST"
"2026/07/02 17:29:05 JST","12385292663","注文","503-6218314-2310204","B092D85L73","ロイヤルカナン　猫　おねだりの多い成猫用　ＦＣＮ　アペタイト　コントロール　２ｋｇ","1","amazon.jp","出品者","","大阪府","599-023","","4,140","414","0","0","0","0","0","0","0","0","-771","0","0","0","3,783","支払い実行済み","2026/07/10 10:18:26 JST"
"2026/07/02 17:29:11 JST","12385292663","注文","250-8630789-1370207","pr_1296040_20260422_30505377_0001","ドクターズチョイス おいしい納豆菌 粒タイプ 280グラム (x 1)","1","amazon.jp","出品者","","兵庫県","673-087","","2,164","216","0","0","0","0","0","0","0","0","-404","0","0","0","1,976","支払い実行済み","2026/07/10 18:29:56 JST"
"2026/07/02 17:29:20 JST","12385292663","注文","503-8956551-8559041","FP-WPBG-5O5W","【セット品】ペットライン 懐石 2つのごほうび 4種セット キャットフード ドライ 総合栄養食 国産 小分けタイ�","1","amazon.jp","出品者","","徳島県","771-426","","4,164","416","0","0","0","0","0","0","0","0","-776","0","0","0","3,804","支払い実行済み","2026/07/13 11:42:25 JST"
"2026/07/02 17:29:22 JST","12385292663","注文","250-4455772-4674227","B06XPT9591-5","【5本セット】消臭元 トイレのスプレー パルファムブラン 280ml×5本 オリジナルスパウトパウチ付き トイレ用 消","1","amazon.jp","出品者","","神奈川県","215-001","","2,709","271","0","0","0","0","0","0","0","0","-341","0","0","0","2,639","支払い実行済み","2026/07/11 4:19:49 JST"
"2026/07/02 17:29:22 JST","12372724483","配送サービス","503-9667683-3787042","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:29:22 JST"
"2026/07/02 17:29:29 JST","12385292663","注文","503-3340602-6004630","Y6-E9R0-IBVJ","【5種セット】 いなば トッパーまぜて ちゅ〜るボール (まぐろ/かつお/とりささみ/まぐろかつお節味/とりささ�","1","amazon.jp","出品者","","宮城県","983-080","","1,345","135","0","0","0","0","0","0","0","0","-136","0","0","0","1,344","支払い実行済み","2026/07/11 4:06:24 JST"
"2026/07/02 17:29:29 JST","12385292663","注文","250-2633446-3741417","88-70W1-XZMJ","【まとめ買い】熱中対策 シャツクール 冷感ストロング 詰替用 250ml×4個セット ＋ オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","東京都","187-003","","2,345","235","0","0","0","0","0","0","0","0","-295","0","0","0","2,285","支払い実行済み","2026/07/10 14:29:51 JST"
"2026/07/02 17:29:37 JST","12385292663","注文","503-8347396-2755830","pr_1296040_20260330_30175449_0001","クーリア シールバインダー とうめいシールバインダー クリア 01065","1","amazon.jp","出品者","","神奈川県","253-004","","1,091","109","0","0","0","0","0","0","0","0","-204","0","0","0","996","支払い実行済み","2026/07/10 16:08:11 JST"
"2026/07/02 17:29:39 JST","12372724483","配送サービス","249-9484454-4893422","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:29:39 JST"
"2026/07/02 17:29:39 JST","12372724483","配送サービス","503-3340602-6004630","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:29:39 JST"
"2026/07/02 17:29:42 JST","12372724483","配送サービス","503-3226100-7739827","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:29:42 JST"
"2026/07/02 17:29:46 JST","12385292663","注文","503-8100680-0757445","4P-S07Q-OVHK","【セット品】 いなば ちゅ～る トッパー ドライ 3種 (180g×3) 合計３袋セット 犬用 おやつ ドックフード アソート","1","amazon.jp","出品者","","東京都","196-003","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/07/10 14:17:06 JST"
"2026/07/02 17:29:46 JST","12372724483","配送サービス","503-8100680-0757445","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:29:46 JST"
"2026/07/02 17:29:46 JST","12385292663","注文","250-4146990-9384628","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","埼玉県","356-000","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/10 19:54:28 JST"
"2026/07/02 17:29:46 JST","12385292663","注文","250-6484567-0530221","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","大阪府","543-004","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/10 14:26:21 JST"
"2026/07/02 17:29:49 JST","12385292663","注文","503-9014444-5662210","HF-1RM3-30R1","【まとめ買い】アース・ペット スタミノール 食欲がない時に 犬・猫用 100g ×2個 (200g)","1","amazon.jp","出品者","","東京都","107-006","","2,982","298","0","0","0","0","0","0","0","0","-556","0","0","0","2,724","支払い実行済み","2026/07/10 22:17:08 JST"
"2026/07/02 17:29:49 JST","12385292663","注文","503-3226100-7739827","Y6-E9R0-IBVJ","【5種セット】 いなば トッパーまぜて ちゅ〜るボール (まぐろ/かつお/とりささみ/まぐろかつお節味/とりささ�","1","amazon.jp","出品者","","大阪府","537-002","","1,345","135","0","0","0","0","0","0","0","0","-136","0","0","0","1,344","支払い実行済み","2026/07/10 8:48:45 JST"
"2026/07/02 17:29:56 JST","12385292663","注文","249-7686186-1856612","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","福島県","960-814","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/11 5:10:22 JST"
"2026/07/02 17:29:56 JST","12385292663","注文","249-0498386-8879833","AN-6RDB-97UY","チャオ ちゅーる 1歳までの子ねこ用バラエティ 3種アソート 40本 （オリジナルおしぼりセット）猫用 キャット�","1","amazon.jp","出品者","","愛知県","460-000","","2,544","254","0","0","0","0","0","0","0","0","-474","0","0","0","2,324","支払い実行済み","2026/07/11 6:18:24 JST"
"2026/07/02 17:29:57 JST","12385292663","注文","250-7225647-8718238","YW-8Q00-H7PB","アース・ペット スタミノール 食欲がない時に 犬・猫用 100g","1","amazon.jp","出品者","","長野県","399-810","","1,618","162","0","0","0","0","0","0","0","0","-301","0","0","0","1,479","支払い実行済み","2026/07/11 2:32:12 JST"
"2026/07/02 17:29:59 JST","12385292663","注文","503-0666028-7052603","pr_1296040_20260403_30216476_0001","アイメディア(Aimedia) 風呂水ポンプまとめてキレイ 3回分 風呂洗剤 洗濯機 風呂水 給水ポンプ ホース 洗浄剤 ヌ�","1","amazon.jp","出品者","","愛知県","465-003","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/07/10 19:47:31 JST"
"2026/07/02 17:30:00 JST","12372724483","配送サービス","503-8347396-2755830","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:00 JST"
"2026/07/02 17:30:00 JST","12385292663","注文","249-0303981-0679050","88-70W1-XZMJ","【まとめ買い】熱中対策 シャツクール 冷感ストロング 詰替用 250ml×4個セット ＋ オリジナルスパウトパウチ付�","1","amazon.jp","出品者","","茨城県","312-005","","2,345","235","0","0","0","0","0","0","0","0","-295","0","0","0","2,285","支払い実行済み","2026/07/10 9:29:53 JST"
"2026/07/02 17:30:01 JST","12385292663","注文","503-6568962-9359869","pr_1296040_20260330_30175229_0001","クーリア バインダー ボンボンドロップシールバインダーセット きらりんエナガマーチ 01223","1","amazon.jp","出品者","","大阪府","558-001","","2,182","218","0","0","0","0","0","0","0","0","-407","0","0","0","1,993","支払い実行済み","2026/07/11 0:15:16 JST"
"2026/07/02 17:30:07 JST","12372724483","配送サービス","250-6075874-2818242","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:07 JST"
"2026/07/02 17:30:13 JST","12385292663","注文","250-4912278-1147015","77-L6ID-CKEB","【セット品】サンライズ ゴン太の歯磨き専用おやつ 鶏アキレス 50g ×３袋セット 犬用おやつ ハミガキ","1","amazon.jp","出品者","","静岡県","419-011","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/07/10 23:27:22 JST"
"2026/07/02 17:30:18 JST","12372724483","配送サービス","250-4912278-1147015","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:18 JST"
"2026/07/02 17:30:21 JST","12372724483","配送サービス","249-0498386-8879833","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:21 JST"
"2026/07/02 17:30:31 JST","12372724483","配送サービス","250-3395003-9480612","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:31 JST"
"2026/07/02 17:30:31 JST","12372724483","配送サービス","503-9014444-5662210","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:31 JST"
"2026/07/02 17:30:34 JST","12372724483","配送サービス","503-8590191-3571022","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:34 JST"
"2026/07/02 17:30:41 JST","12372724483","配送サービス","250-6484567-0530221","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:41 JST"
"2026/07/02 17:30:44 JST","12372724483","配送サービス","250-2633446-3741417","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:44 JST"
"2026/07/02 17:30:44 JST","12372724483","配送サービス","249-0303981-0679050","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:44 JST"
"2026/07/02 17:30:45 JST","12372724483","配送サービス","250-7225647-8718238","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:45 JST"
"2026/07/02 17:30:51 JST","12372724483","配送サービス","249-7686186-1856612","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:30:51 JST"
"2026/07/02 17:31:08 JST","12372724483","配送サービス","250-4146990-9384628","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:31:08 JST"
"2026/07/02 17:31:18 JST","12372724483","配送サービス","249-9114841-4359840","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:31:18 JST"
"2026/07/02 17:31:28 JST","12372724483","配送サービス","249-9099280-9635049","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:31:28 JST"
"2026/07/02 17:31:43 JST","12385292663","注文","249-9484454-4893422","B00J7KII1M-5","【花王】ビオレ　毛穴すっきりパック　鼻用　白色タイプ　１０枚入 ×５個セット","1","amazon.jp","出品者","","大阪府","582-000","","2,248","225","0","0","0","0","0","0","0","0","-283","0","0","0","2,190","支払い実行済み","2026/07/10 23:50:02 JST"
"2026/07/02 17:31:50 JST","12385292663","注文","250-9822168-8115051","pr_1296040_20260422_30505377_0001","ドクターズチョイス おいしい納豆菌 粒タイプ 280グラム (x 1)","5","amazon.jp","出品者","","神奈川県","249-000","","10,818","1,082","0","0","0","0","0","0","0","0","-2,019","0","0","0","9,881","支払い実行済み","2026/07/10 9:41:40 JST"
"2026/07/02 17:31:50 JST","12385292663","注文","250-1431075-7543815","UE-3AOO-OEP8","ロイヤルカナン BHN プードル 成犬用 ドッグフード ドライ（オリジナルおしぼり付き） (3kg)","1","amazon.jp","出品者","","岡山県","707-000","","6,800","680","0","0","0","0","0","0","0","0","-1,267","0","0","0","6,213","支払い実行済み","2026/07/11 23:22:53 JST"
"2026/07/02 17:31:57 JST","12385292663","注文","249-9114841-4359840","Y6-E9R0-IBVJ","【5種セット】 いなば トッパーまぜて ちゅ〜るボール (まぐろ/かつお/とりささみ/まぐろかつお節味/とりささ�","2","amazon.jp","出品者","","石川県","923-098","","2,691","269","0","0","0","0","0","0","0","0","-273","0","0","0","2,687","支払い実行済み","2026/07/11 5:48:51 JST"
"2026/07/02 17:32:02 JST","12385292663","注文","249-9099280-9635049","pr_1296040_20250516_25961072_0001","いなば ちゅ~る 軟骨・野菜バラエティ 20本 総合栄養食 犬用おやつ","2","amazon.jp","出品者","","東京都","155-003","","1,816","182","0","0","0","0","0","0","0","0","-185","0","0","0","1,813","支払い実行済み","2026/07/10 17:07:26 JST"
"2026/07/02 17:32:13 JST","12385292663","注文","250-3395003-9480612","7O-FN6D-SNQ7","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (２袋)","1","amazon.jp","出品者","","神奈川県","259-012","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/07/10 11:49:26 JST"
"2026/07/02 17:32:22 JST","12385292663","注文","503-9667683-3787042","pr_1296040_20250718_27225338_0001","チャオ (CIAO) ちゅ~るごはん とりささみバラエティ 14g×20本 猫用おやつ","1","amazon.jp","出品者","","東京都","205-000","","1,255","125","0","0","0","0","0","0","0","0","-128","0","0","0","1,252","支払い実行済み","2026/07/10 10:39:06 JST"
"2026/07/02 17:32:37 JST","12385292663","注文","503-8590191-3571022","YW-8Q00-H7PB","アース・ペット スタミノール 食欲がない時に 犬・猫用 100g","1","amazon.jp","出品者","","埼玉県","352-001","","1,618","162","0","0","0","0","0","0","0","0","-301","0","0","0","1,479","支払い実行済み","2026/07/10 9:20:50 JST"
"2026/07/02 17:32:46 JST","12385292663","注文","250-6075874-2818242","YW-8Q00-H7PB","アース・ペット スタミノール 食欲がない時に 犬・猫用 100g","1","amazon.jp","出品者","","宮城県","980-082","","1,618","162","0","0","0","0","0","0","0","0","-301","0","0","0","1,479","支払い実行済み","2026/07/11 7:15:04 JST"
"2026/07/02 17:33:22 JST","12385292663","注文","249-6413006-0834233","pr_1296040_F_20240515_20942635_0001","ロイヤルカナン ヘアボール ケア 毛玉が気になる成猫用 400g 便秘 栄養 (1)","1","amazon.jp","出品者","","福島県","967-002","","1,800","180","0","0","0","0","0","0","0","0","-336","0","0","0","1,644","支払い実行済み","2026/07/11 2:56:28 JST"
"2026/07/02 17:43:16 JST","12372724483","配送サービス","503-7827285-9539810","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-448","-448","支払い実行済み","2026/07/02 17:43:16 JST"
"2026/07/02 17:44:08 JST","12385292663","注文","503-7827285-9539810","pr_1296040_20260422_30505377_0001","ドクターズチョイス おいしい納豆菌 粒タイプ 280グラム (x 1)","1","amazon.jp","出品者","","千葉県","298-020","","2,164","216","0","0","0","0","0","0","0","0","-404","0","0","0","1,976","支払い実行済み","2026/07/10 20:54:59 JST"
"2026/07/02 17:44:20 JST","12372724483","配送サービス","249-9316503-6969464","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-438","-438","支払い実行済み","2026/07/02 17:44:20 JST"
"2026/07/02 17:44:32 JST","12385292663","注文","503-7540854-3667012","77-L6ID-CKEB","【セット品】サンライズ ゴン太の歯磨き専用おやつ 鶏アキレス 50g ×３袋セット 犬用おやつ ハミガキ","1","amazon.jp","出品者","","神奈川県","216-004","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/07/10 22:56:57 JST"
"2026/07/02 17:44:41 JST","12385292663","注文","250-6798164-5656610","7O-FN6D-SNQ7","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (２袋)","1","amazon.jp","出品者","","埼玉県","337-005","","1,073","107","0","0","0","0","0","0","0","0","-109","0","0","0","1,071","支払い実行済み","2026/07/10 22:36:17 JST"
"2026/07/02 17:44:41 JST","12385292663","注文","249-3855832-6531843","pr_1296040_20250628_26989382_0001","ペッツルート (Petz Route) もっと虫よけ エリアスマイル 140日 M くま 中型犬・大型犬の散歩用","1","amazon.jp","出品者","","千葉県","279-004","","1,345","135","0","0","0","0","0","0","0","0","-136","0","0","0","1,344","支払い実行済み","2026/07/10 10:53:25 JST"
"2026/07/02 17:44:53 JST","12385292663","注文","249-3540824-5191865","UK-T7R5-48TX","ゴン太の歯磨き専用ガムSSサイズ L8020乳酸菌入り ４種 アソート 120g ×4個セット 国産品","1","amazon.jp","出品者","","東京都","177-004","","1,800","180","0","0","0","0","0","0","0","0","-336","0","0","0","1,644","支払い実行済み","2026/07/10 10:58:29 JST"
"2026/07/02 17:45:01 JST","12385292663","注文","503-2351988-3063814","pr_1296040_20250701_27038706_0001","ペッツルート 超小型犬・小型犬の散歩用 もっと！虫よけエリアスマイル 120日 Ｓうさぎ ピンク","2","amazon.jp","出品者","","東京都","108-007","","4,145","415","0","0","0","0","0","0","0","0","-772","0","0","0","3,788","支払い実行済み","2026/07/10 17:29:17 JST"
"2026/07/02 17:45:02 JST","12385292663","注文","503-8183226-3929404","2023_1111_1223_new_660_5","猫専用 おいしい納豆菌 かつお味 幼猫～高齢猫用 ふりかけ 80g","1","amazon.jp","出品者","","千葉県","293-000","","1,172","117","0","0","0","0","0","0","0","0","-119","0","0","0","1,170","支払い実行済み","2026/07/10 14:55:42 JST"
"2026/07/02 17:45:04 JST","12385292663","注文","249-9316503-6969464","B0CB65N8RC","ファブリーズ 消臭芳香剤 消臭+抗菌 トイレ用 フレッシュ・クリーン・ラベンダー 6.3mLｘ2個","1","amazon.jp","出品者","","大阪府","551-003","","1,364","136","0","0","0","0","0","0","0","0","-254","0","0","0","1,246","支払い実行済み","2026/07/11 1:26:35 JST"
"2026/07/02 17:45:07 JST","12385292663","注文","503-8503323-3673456","AX-TLFG-J5IY","【セット品】いなば 魚づくし まぐろ・かつお 6種 アソート (60ｇ×3袋) 合計６袋セット 猫 パウチ おやつ ウェッ","1","amazon.jp","出品者","","京都府","615-825","","1,982","198","0","0","0","0","0","0","0","0","-370","0","0","0","1,810","支払い実行済み","2026/07/10 21:16:55 JST"
"2026/07/02 17:45:11 JST","12385292663","注文","503-2395686-6098238","AM-KAFN-973E","黒瀬ペットフード 長崎県産 あわの穂 80g (1個)","1","amazon.jp","出品者","","兵庫県","653-005","","1,362","136","0","0","0","0","0","0","0","0","-139","0","0","0","1,359","支払い実行済み","2026/07/11 7:35:32 JST"
"2026/07/02 17:45:18 JST","12385292663","注文","250-1858346-0483807","pr_1296040_20250710_27144663_0001","アース・バイオケミカル スタミノール 子いぬ・子ねこ用 100g","1","amazon.jp","出品者","","東京都","186-000","","1,591","159","0","0","0","0","0","0","0","0","-297","0","0","0","1,453","支払い実行済み","2026/07/10 17:05:38 JST"
"2026/07/02 17:45:18 JST","12385292663","注文","503-0412992-3639839","N7-TSZM-WM23","マルカン インコのおやつ かじりま専科 ２本入り 鳥 おやつ スナック・ビスケット (３袋)","2","amazon.jp","出品者","","北海道","003-002","","2,723","273","273","27","0","0","0","0","0","0","-559","0","0","0","2,737","支払い実行済み","2026/07/11 19:22:46 JST"
"2026/07/02 17:46:03 JST","12372724483","配送サービス","250-6798164-5656610","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:46:03 JST"
"2026/07/02 17:46:35 JST","12372724483","配送サービス","503-3429834-9208638","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:46:35 JST"
"2026/07/02 17:47:15 JST","12385292663","注文","503-3429834-9208638","pr_1296040_20250718_27225338_0001","チャオ (CIAO) ちゅ~るごはん とりささみバラエティ 14g×20本 猫用おやつ","2","amazon.jp","出品者","","東京都","152-002","","2,509","251","0","0","0","0","0","0","0","0","-255","0","0","0","2,505","支払い実行済み","2026/07/10 19:00:18 JST"
"2026/07/02 17:47:18 JST","12372724483","配送サービス","249-3540824-5191865","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:47:18 JST"
"2026/07/02 17:47:18 JST","12372724483","配送サービス","503-2351988-3063814","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:47:18 JST"
"2026/07/02 17:47:31 JST","12372724483","配送サービス","503-8503323-3673456","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:47:31 JST"
"2026/07/02 17:47:54 JST","12372724483","配送サービス","249-3855832-6531843","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:47:54 JST"
"2026/07/02 17:47:54 JST","12372724483","配送サービス","503-7540854-3667012","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:47:54 JST"
"2026/07/02 17:48:17 JST","12372724483","配送サービス","249-9114841-4359840","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:48:17 JST"
"2026/07/02 17:49:05 JST","12372724483","配送サービス","250-1858346-0483807","","Amazon 経由で購入した配送ラベル","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-185","-185","支払い実行済み","2026/07/02 17:49:05 JST"
